FECHA (YYMMDD);HORA (HHMM);;
110829;2000;3,8;
110829;2100;3,4;
110829;2200;3,6;
110829;2300;3,9;
110830;0000;3,7;
110830;0100;4,39999;
110830;0200;4,5;
110830;0300;4,5;
110830;0400;4,3;
110830;0500;4,5;
110830;0600;4,5;
110830;0700;5,8;
110830;0800;7,1;
110830;0900;7,3;
110830;1000;9;
110830;1100;10,1;
110830;1200;9,89999;
110830;1300;10,7;
110830;1400;10,8;
110830;1500;9,29999;
110830;1600;7,89999;
110830;1700;5,1;
110830;1800;4,2;
110830;1900;3,8;
110830;2000;2,9;
110830;2100;1,5;
110830;2200;0,7;
110830;2300;0;
110831;0000;-0,4;
110831;0100;-0,4;
110831;0200;-0,3;
110831;0300;-0,5;
110831;0400;-0,5;
110831;0500;-0,599999;
110831;0600;-1,1;
110831;0700;-0,0999999;
110831;0800;2;
110831;0900;2,8;
110831;1000;4,5;
110831;1100;4,89999;
110831;1200;5,5;
110831;1300;5,89999;
110831;1400;6,2;
110831;1500;6;
110831;1600;6,1;
110831;1700;4,39999;
110831;1800;2,4;
110831;1900;1,4;
110831;2000;0,599999;
110831;2100;0,0999999;
110831;2200;-0,2;
110831;2300;-0,7;
110901;0000;-1;
110901;0100;-1,3;
110901;0200;-1,6;
110901;0300;-1;
110901;0400;-1,2;
110901;0500;-0,0999999;
110901;0600;-0,2;
110901;0700;0,599999;
110901;0800;2;
110901;0900;3,3;
110901;1000;6,2;
110901;1100;8,29999;
110901;1200;9,5;
110901;1300;10,1;
110901;1400;11,7;
110901;1500;11,3;
110901;1600;9,7;
110901;1700;7,6;
110901;1800;6,6;
110901;1900;5,89999;
110901;2000;4,89999;
110901;2100;3,9;
110901;2200;3,4;
110901;2300;2,3;
110902;0000;1,8;
110902;0100;1,5;
110902;0200;1,4;
110902;0300;1,4;
110902;0400;1;
110902;0500;0,9;
110902;0600;1,4;
110902;0700;1,6;
110902;0800;3,2;
110902;0900;4,39999;
110902;1000;5,6;
110902;1100;6,39999;
110902;1200;8;
110902;1300;8,2;
110902;1400;8,79999;
110902;1500;8;
110902;1600;7,3;
110902;1700;6;
110902;1800;5,1;
110902;1900;4,6;
110902;2000;4,8;
110902;2100;4,5;
110902;2200;3,9;
110902;2300;3,9;
110903;0000;3,8;
110903;0100;3,3;
110903;0200;2,4;
110903;0300;2,6;
110903;0400;2,5;
110903;0500;1,7;
110903;0600;1,9;
110903;0700;;
110903;0800;4,6;
110903;0900;6,7;
110903;1000;4,1;
110903;1100;6,5;
110903;1200;8,7;
110903;1300;8,39999;
110903;1400;8,79999;
110903;1500;7,3;
110903;1600;5,3;
110903;1700;3,4;
110903;1800;2,8;
110903;1900;2,2;
110903;2000;2,7;
110903;2100;2,5;
110903;2200;2,2;
110903;2300;1,7;
110904;0000;1;
110904;0100;0,599999;
110904;0200;1,2;
110904;0300;0,0999999;
110904;0400;-0,5;
110904;0500;-0,0999999;
110904;0600;0,5;
110904;0700;1,1;
110904;0800;2,5;
110904;0900;3,4;
110904;1000;2,3;
110904;1100;1,8;
110904;1200;2,2;
110904;1300;3,7;
110904;1400;1,2;
110904;1500;1,5;
110904;1600;1,2;
110904;1700;0,3;
110904;1800;0,3;
110904;1900;0,2;
110904;2000;0;
110904;2100;0,7;
110904;2200;0,7;
110904;2300;0,4;
110905;0000;0,7;
110905;0100;0,7;
110905;0200;0,9;
110905;0300;0,799999;
110905;0400;0,799999;
110905;0500;0,4;
110905;0600;0,7;
110905;0700;0,9;
110905;0800;2,2;
110905;0900;3,8;
110905;1000;4,39999;
110905;1100;4,7;
110905;1200;6,2;
110905;1300;6;
110905;1400;5,3;
110905;1500;6,39999;
110905;1600;4,6;
110905;1700;3,4;
110905;1800;3,3;
110905;1900;3,3;
110905;2000;3,2;
110905;2100;3,1;
110905;2200;3,1;
110905;2300;3,1;
110906;0000;3,2;
110906;0100;3;
110906;0200;3,1;
110906;0300;3,2;
110906;0400;3,3;
110906;0500;3,6;
110906;0600;3,8;
110906;0700;4,6;
110906;0800;7;
110906;0900;8,5;
110906;1000;8,39999;
110906;1100;9,29999;
110906;1200;9,29999;
110906;1300;9,2;
110906;1400;8,5;
110906;1500;7,8;
110906;1600;7;
110906;1700;6,1;
110906;1800;5,6;
110906;1900;5,3;
110906;2000;5,5;
110906;2100;5,8;
110906;2200;5,89999;
110906;2300;5,6;
110907;0000;5,8;
110907;0100;5,5;
110907;0200;5,3;
110907;0300;5,1;
110907;0400;4,7;
110907;0500;4,5;
110907;0600;5;
110907;0700;5,89999;
110907;0800;8,7;
110907;0900;9,59999;
110907;1000;10,2;
110907;1100;11,7;
110907;1200;12,6;
110907;1300;15,5;
110907;1400;13,4;
110907;1500;12,6;
110907;1600;10,3;
110907;1700;8,5;
110907;1800;8,09999;
110907;1900;7,89999;
110907;2000;7,8;
110907;2100;7,7;
110907;2200;7,2;
110907;2300;7,2;
110908;0000;7,1;
110908;0100;6,89999;
110908;0200;6,89999;
110908;0300;6,6;
110908;0400;6,39999;
110908;0500;6,6;
110908;0600;6,2;
110908;0700;8,09999;
110908;0800;8,09999;
110908;0900;8,59999;
110908;1000;9,7;
110908;1100;10,3;
110908;1200;9,7;
110908;1300;9,29999;
110908;1400;9,59999;
110908;1500;8,39999;
110908;1600;7,7;
110908;1700;5,89999;
110908;1800;5,39999;
110908;1900;4,7;
110908;2000;4,1;
110908;2100;4,39999;
110908;2200;3,8;
110908;2300;3,8;
110909;0000;3,6;
110909;0100;3,4;
110909;0200;3,5;
110909;0300;3,5;
110909;0400;3,2;
110909;0500;3,3;
110909;0600;3;
110909;0700;2,6;
110909;0800;3,3;
110909;0900;3,3;
110909;1000;3,7;
110909;1100;4,39999;
110909;1200;4,5;
110909;1300;5,39999;
110909;1400;6;
110909;1500;6,39999;
110909;1600;6,7;
110909;1700;4,89999;
110909;1800;3,8;
110909;1900;3,6;
110909;2000;3,2;
110909;2100;3,4;
110909;2200;4;
110909;2300;3,9;
110910;0000;3,5;
110910;0100;4;
110910;0200;3,7;
110910;0300;2,5;
110910;0400;2,4;
110910;0500;2,2;
110910;0600;2,6;
110910;0700;5,8;
110910;0800;8;
110910;0900;9,29999;
110910;1000;10,2;
110910;1100;10,1;
110910;1200;10;
110910;1300;10,1;
110910;1400;9,29999;
110910;1500;8,39999;
110910;1600;7,8;
110910;1700;6,39999;
110910;1800;5,89999;
110910;1900;5,7;
110910;2000;5,2;
110910;2100;4,6;
110910;2200;4,2;
110910;2300;3;
110911;0000;3,4;
110911;0100;4,2;
110911;0200;4,5;
110911;0300;4,7;
110911;0400;5,6;
110911;0500;6,1;
110911;0600;6,39999;
110911;0700;7;
110911;0800;8,2;
110911;0900;10,2;
110911;1000;11,9;
110911;1100;12,4;
110911;1200;12,2;
110911;1300;12,3;
110911;1400;12,5;
110911;1500;11,2;
110911;1600;7,7;
110911;1700;6,7;
110911;1800;6,6;
110911;1900;6,7;
110911;2000;5,2;
110911;2100;5,39999;
110911;2200;3,9;
110911;2300;4,1;
110912;0000;4,3;
110912;0100;4,2;
110912;0200;4,1;
110912;0300;4,89999;
110912;0400;5,39999;
110912;0500;5,39999;
110912;0600;5,39999;
110912;0700;6,39999;
110912;0800;7,6;
110912;0900;7,6;
110912;1000;7,89999;
110912;1100;9,09999;
110912;1200;8,79999;
110912;1300;8,59999;
110912;1400;8;
110912;1500;7,6;
110912;1600;7,39999;
110912;1700;6,2;
110912;1800;5,8;
110912;1900;6;
110912;2000;5,5;
110912;2100;5,2;
110912;2200;4,7;
110912;2300;4,2;
110913;0000;4,1;
110913;0100;3,7;
110913;0200;3,8;
110913;0300;4,1;
110913;0400;4,3;
110913;0500;4;
110913;0600;4,39999;
110913;0700;4,6;
110913;0800;5,39999;
110913;0900;6,89999;
110913;1000;8,89999;
110913;1100;11,3;
110913;1200;12;
110913;1300;12,3;
110913;1400;12;
110913;1500;11,9;
110913;1600;10,9;
110913;1700;7,89999;
110913;1800;6;
110913;1900;5,7;
110913;2000;5,89999;
110913;2100;4,7;
110913;2200;3,2;
110913;2300;2,9;
110914;0000;2;
110914;0100;1,7;
110914;0200;1,2;
110914;0300;0,9;
110914;0400;1,1;
110914;0500;0,4;
110914;0600;1,1;
110914;0700;4;
110914;0800;8,2;
110914;0900;10;
110914;1000;12,1;
110914;1100;13,8;
110914;1200;15,4;
110914;1300;15,8;
110914;1400;14,2;
110914;1500;12,3;
110914;1600;10,9;
110914;1700;10,1;
110914;1800;9,29999;
110914;1900;8,79999;
110914;2000;9;
110914;2100;8,7;
110914;2200;8,29999;
110914;2300;7,7;
110915;0000;7,1;
110915;0100;6,89999;
110915;0200;6,5;
110915;0300;6,1;
110915;0400;6,1;
110915;0500;6,1;
110915;0600;6,6;
110915;0700;6,6;
110915;0800;8,09999;
110915;0900;8,89999;
110915;1000;10,6;
110915;1100;11,8;
110915;1200;12,7;
110915;1300;9,59999;
110915;1400;7;
110915;1500;6,39999;
110915;1600;5,39999;
110915;1700;5,2;
110915;1800;4,6;
110915;1900;4,7;
110915;2000;4,89999;
110915;2100;5;
110915;2200;4,8;
110915;2300;4,7;
110916;0000;3,9;
110916;0100;3,6;
110916;0200;3;
110916;0300;3,5;
110916;0400;3,2;
110916;0500;3;
110916;0600;3,5;
110916;0700;5,3;
110916;0800;7,7;
110916;0900;7,8;
110916;1000;9,2;
110916;1100;10,7;
110916;1200;9,09999;
110916;1300;9,2;
110916;1400;8,09999;
110916;1500;8,29999;
110916;1600;7,5;
110916;1700;6;
110916;1800;6,1;
110916;1900;6,1;
110916;2000;5,8;
110916;2100;5,7;
110916;2200;5,8;
110916;2300;5,2;
110917;0000;5,7;
110917;0100;6,2;
110917;0200;5,89999;
110917;0300;5,6;
110917;0400;5,39999;
110917;0500;5,3;
110917;0600;5,89999;
110917;0700;6,5;
110917;0800;7,89999;
110917;0900;9,59999;
110917;1000;10,9;
110917;1100;13,6;
110917;1200;14,8;
110917;1300;14,6;
110917;1400;14,2;
110917;1500;14,2;
110917;1600;13,1;
110917;1700;9,7;
110917;1800;8,2;
110917;1900;7,8;
110917;2000;7,3;
110917;2100;6,5;
110917;2200;6;
110917;2300;5,5;
110918;0000;5,5;
110918;0100;4,8;
110918;0200;4,7;
110918;0300;4,7;
110918;0400;4,39999;
110918;0500;2,8;
110918;0600;4,39999;
110918;0700;7,5;
110918;0800;9,79999;
110918;0900;11,1;
110918;1000;13,3;
110918;1100;15,2;
110918;1200;16,5;
110918;1300;15,9;
110918;1400;15,2;
110918;1500;14,1;
110918;1600;11,7;
110918;1700;9,39999;
110918;1800;8,39999;
110918;1900;8,09999;
110918;2000;7,6;
110918;2100;8,09999;
110918;2200;8,09999;
110918;2300;8,09999;
110919;0000;7,8;
110919;0100;7,39999;
110919;0200;7,6;
110919;0300;7,7;
110919;0400;7,7;
110919;0500;7,7;
110919;0600;7,89999;
110919;0700;8;
110919;0800;8,79999;
110919;0900;10,1;
110919;1000;11,5;
110919;1100;12,6;
110919;1200;13,4;
110919;1300;12,7;
110919;1400;12,5;
110919;1500;12,1;
110919;1600;11,7;
110919;1700;10,8;
110919;1800;9,7;
110919;1900;9,29999;
110919;2000;9;
110919;2100;8,7;
110919;2200;8,59999;
110919;2300;8,59999;
110920;0000;8,39999;
110920;0100;8,39999;
110920;0200;8,29999;
110920;0300;8,2;
110920;0400;8,2;
110920;0500;8,39999;
110920;0600;8,5;
110920;0700;9,29999;
110920;0800;10,7;
110920;0900;11,6;
110920;1000;13;
110920;1100;14,1;
110920;1200;13,8;
110920;1300;13,3;
110920;1400;12,8;
110920;1500;12,1;
110920;1600;11,6;
110920;1700;10,9;
110920;1800;10,4;
110920;1900;9,89999;
110920;2000;10,2;
110920;2100;9,79999;
110920;2200;9,59999;
110920;2300;9,2;
110921;0000;8,89999;
110921;0100;9;
110921;0200;8,5;
110921;0300;7,7;
110921;0400;7,1;
110921;0500;5,8;
110921;0600;7,6;
110921;0700;11,3;
110921;0800;12,6;
110921;0900;13;
110921;1000;13,7;
110921;1100;13,9;
110921;1200;13,7;
110921;1300;13,3;
110921;1400;11,9;
110921;1500;10,4;
110921;1600;9,59999;
110921;1700;8,89999;
110921;1800;8,39999;
110921;1900;8;
110921;2000;7,7;
110921;2100;7,3;
110921;2200;6,5;
110921;2300;5,3;
110922;0000;4,2;
110922;0100;3,9;
110922;0200;3,9;
110922;0300;3,3;
110922;0400;2,1;
110922;0500;1,1;
110922;0600;2,2;
110922;0700;5,5;
110922;0800;7,6;
110922;0900;8,29999;
110922;1000;10,1;
110922;1100;11,6;
110922;1200;13,6;
110922;1300;15;
110922;1400;15,5;
110922;1500;15,4;
110922;1600;14,1;
110922;1700;11,5;
110922;1800;9,2;
110922;1900;8,7;
110922;2000;7,2;
110922;2100;5,7;
110922;2200;5,1;
110922;2300;4,8;
110923;0000;4,3;
110923;0100;4,6;
110923;0200;4,8;
110923;0300;4,7;
110923;0400;4,8;
110923;0500;4,7;
110923;0600;5;
110923;0700;5,6;
110923;0800;7,1;
110923;0900;9,7;
110923;1000;9,7;
110923;1100;10,2;
110923;1200;10,8;
110923;1300;11;
110923;1400;11;
110923;1500;10,7;
110923;1600;10,7;
110923;1700;9,79999;
110923;1800;9,09999;
110923;1900;8,2;
110923;2000;7,89999;
110923;2100;7,7;
110923;2200;7,8;
110923;2300;7,6;
110924;0000;7,5;
110924;0100;7,8;
110924;0200;7,7;
110924;0300;7,39999;
110924;0400;7,3;
110924;0500;7,5;
110924;0600;7,39999;
110924;0700;9,5;
110924;0800;11,7;
110924;0900;12,1;
110924;1000;12,6;
110924;1100;12,1;
110924;1200;13;
110924;1300;9,39999;
110924;1400;10,7;
110924;1500;8,7;
110924;1600;;
110924;1700;7,1;
110924;1800;5,89999;
110924;1900;6,2;
110924;2000;7,3;
110924;2100;6,89999;
110924;2200;6,3;
110924;2300;7,3;
110925;0000;7,89999;
110925;0100;7,1;
110925;0200;6,39999;
110925;0300;6,3;
110925;0400;6,1;
110925;0500;5,39999;
110925;0600;4,89999;
110925;0700;5;
110925;0800;5,39999;
110925;0900;7,89999;
110925;1000;10,1;
110925;1100;10,2;
110925;1200;10;
110925;1300;10;
110925;1400;10,5;
110925;1500;10;
110925;1600;9,7;
110925;1700;7,8;
110925;1800;6,5;
110925;1900;6,3;
110925;2000;5,89999;
110925;2100;5,89999;
110925;2200;5,1;
110925;2300;4,89999;
110926;0000;4,2;
110926;0100;3,6;
110926;0200;3,3;
110926;0300;2,6;
110926;0400;1,6;
110926;0500;1,2;
110926;0600;2,8;
110926;0700;4,7;
110926;0800;8;
110926;0900;9,09999;
110926;1000;10,6;
110926;1100;10,2;
110926;1200;11,3;
110926;1300;13;
110926;1400;13;
110926;1500;12,4;
110926;1600;12,1;
110926;1700;11,2;
110926;1800;10;
110926;1900;9,2;
110926;2000;8,59999;
110926;2100;8;
110926;2200;7,3;
110926;2300;6,8;
110927;0000;6,6;
110927;0100;6,7;
110927;0200;6,3;
110927;0300;5,89999;
110927;0400;5,7;
110927;0500;5,5;
110927;0600;5,8;
110927;0700;6,39999;
110927;0800;7,39999;
110927;0900;8,59999;
110927;1000;9,89999;
110927;1100;10,6;
110927;1200;11,5;
110927;1300;11,5;
110927;1400;11,4;
110927;1500;10,7;
110927;1600;10;
110927;1700;8,89999;
110927;1800;8,09999;
110927;1900;7,6;
110927;2000;7,39999;
110927;2100;7,2;
110927;2200;7,39999;
110927;2300;7,1;
110928;0000;6,7;
110928;0100;6,8;
110928;0200;6,6;
110928;0300;6,39999;
110928;0400;6,5;
110928;0500;6,5;
110928;0600;6,8;
110928;0700;7,5;
110928;0800;8,79999;
110928;0900;10,7;
110928;1000;12,2;
110928;1100;13,1;
110928;1200;14,3;
110928;1300;13,6;
110928;1400;13,3;
110928;1500;13,7;
110928;1600;13,5;
110928;1700;10,7;
110928;1800;9,39999;
110928;1900;9;
110928;2000;8,09999;
110928;2100;8;
110928;2200;7,8;
110928;2300;7,39999;
110929;0000;7,39999;
110929;0100;7,1;
110929;0200;7;
110929;0300;7;
110929;0400;6,89999;
110929;0500;6,5;
110929;0600;6,89999;
110929;0700;8,79999;
110929;0800;10,9;
110929;0900;11,1;
110929;1000;12,8;
110929;1100;14;
110929;1200;12,3;
110929;1300;12,4;
110929;1400;11,5;
110929;1500;10,5;
110929;1600;10,1;
110929;1700;9,2;
110929;1800;8;
110929;1900;7,1;
110929;2000;7,2;
110929;2100;7,3;
110929;2200;7,1;
110929;2300;6,6;
110930;0000;6,3;
110930;0100;6,39999;
110930;0200;6,2;
110930;0300;5,89999;
110930;0400;5,6;
110930;0500;5,8;
110930;0600;7,1;
110930;0700;9,39999;
110930;0800;10,7;
110930;0900;11,1;
110930;1000;12,3;
110930;1100;13,3;
110930;1200;14,7;
110930;1300;13,2;
110930;1400;12,5;
110930;1500;12,3;
110930;1600;11;
110930;1700;9,89999;
110930;1800;9,09999;
110930;1900;8,2;
110930;2000;7,39999;
110930;2100;7,1;
110930;2200;6,89999;
110930;2300;6,6;
111001;0000;6,5;
111001;0100;6,39999;
111001;0200;6,2;
111001;0300;5,89999;
111001;0400;5,39999;
111001;0500;;
111001;0600;6;
111001;0700;8,89999;
111001;0800;9,5;
111001;0900;10,4;
111001;1000;10,4;
111001;1100;9,29999;
111001;1200;9,39999;
111001;1300;11,2;
111001;1400;12,1;
111001;1500;11,7;
111001;1600;10,5;
111001;1700;9;
111001;1800;7,3;
111001;1900;6,8;
111001;2000;6,39999;
111001;2100;5,89999;
111001;2200;5,7;
111001;2300;5,6;
111002;0000;5,2;
111002;0100;4,89999;
111002;0200;5,2;
111002;0300;5,2;
111002;0400;5,3;
111002;0500;5,39999;
111002;0600;7,39999;
111002;0700;8,79999;
111002;0800;10,2;
111002;0900;10,8;
111002;1000;12,2;
111002;1100;12,7;
111002;1200;12,4;
111002;1300;13,4;
111002;1400;13;
111002;1500;13;
111002;1600;12,8;
111002;1700;11,1;
111002;1800;8,5;
111002;1900;7,39999;
111002;2000;7;
111002;2100;5,6;
111002;2200;4,6;
111002;2300;4,1;
111003;0000;3,7;
111003;0100;3,1;
111003;0200;2,7;
111003;0300;2,6;
111003;0400;2,5;
111003;0500;2,3;
111003;0600;3,4;
111003;0700;6,2;
111003;0800;8,7;
111003;0900;10,2;
111003;1000;11,3;
111003;1100;12,7;
111003;1200;14,6;
111003;1300;15,8;
111003;1400;15,9;
111003;1500;16,5;
111003;1600;15,8;
111003;1700;14,6;
111003;1800;12,7;
111003;1900;10,7;
111003;2000;9;
111003;2100;8;
111003;2200;7,8;
111003;2300;7,8;
111004;0000;8;
111004;0100;;
111004;0200;;
111004;0300;;
111004;0400;;
111004;0500;;
111004;0600;;
111004;0700;;
111004;0800;;
111004;0900;;
111004;1000;;
111004;1100;;
111004;1200;;
111004;1300;;
111004;1400;;
111004;1500;;
111004;1600;;
111004;1700;;
111004;1800;;
111004;1900;;
111004;2000;;
111004;2100;;
111004;2200;;
111004;2300;;
111005;0000;;
111005;0100;;
111005;0200;;
111005;0300;;
111005;0400;;
111005;0500;;
111005;0600;;
111005;0700;;
111005;0800;;
111005;0900;;
111005;1000;;
111005;1100;;
111005;1200;;
111005;1300;16,5;
111005;1400;15,6;
111005;1500;14,6;
111005;1600;13;
111005;1700;12,1;
111005;1800;10,9;
111005;1900;10,1;
111005;2000;10;
111005;2100;9,79999;
111005;2200;8,79999;
111005;2300;8,89999;
111006;0000;;
111006;0100;;
111006;0200;7,5;
111006;0300;7,2;
111006;0400;6,89999;
111006;0500;7,3;
111006;0600;7,89999;
111006;0700;8,09999;
111006;0800;8,29999;
111006;0900;9,2;
111006;1000;10,4;
111006;1100;12,2;
111006;1200;12,3;
111006;1300;13,2;
111006;1400;13,4;
111006;1500;12,9;
111006;1600;11,8;
111006;1700;10,5;
111006;1800;8,79999;
111006;1900;7,89999;
111006;2000;7,2;
111006;2100;6,5;
111006;2200;6,6;
111006;2300;6;
111007;0000;5,5;
111007;0100;5;
111007;0200;4,7;
111007;0300;4,3;
111007;0400;4,2;
111007;0500;3,6;
111007;0600;4,39999;
111007;0700;6,3;
111007;0800;8,7;
111007;0900;11,2;
111007;1000;13,6;
111007;1100;15,3;
111007;1200;17,3;
111007;1300;18;
111007;1400;18;
111007;1500;17,4;
111007;1600;15,2;
111007;1700;13,8;
111007;1800;10,7;
111007;1900;9,59999;
111007;2000;8,79999;
111007;2100;7,7;
111007;2200;6,39999;
111007;2300;5,5;
111008;0000;4,6;
111008;0100;3,4;
111008;0200;3;
111008;0300;2,5;
111008;0400;1,9;
111008;0500;1,4;
111008;0600;4,3;
111008;0700;8,2;
111008;0800;9,79999;
111008;0900;11,7;
111008;1000;14,6;
111008;1100;17,3;
111008;1200;19,3;
111008;1300;19,9;
111008;1400;20,1;
111008;1500;18,9;
111008;1600;17;
111008;1700;14,2;
111008;1800;11,8;
111008;1900;10,7;
111008;2000;9,79999;
111008;2100;9,29999;
111008;2200;9;
111008;2300;8,79999;
111009;0000;8,5;
111009;0100;7,89999;
111009;0200;7,5;
111009;0300;7,5;
111009;0400;7,39999;
111009;0500;7,1;
111009;0600;7,5;
111009;0700;9;
111009;0800;12,1;
111009;0900;14,2;
111009;1000;15,1;
111009;1100;14,8;
111009;1200;15,2;
111009;1300;13,3;
111009;1400;10,3;
111009;1500;8,79999;
111009;1600;7,1;
111009;1700;6,5;
111009;1800;6;
111009;1900;5;
111009;2000;4,6;
111009;2100;4,5;
111009;2200;3,5;
111009;2300;3;
111010;0000;2,5;
111010;0100;2,7;
111010;0200;2,8;
111010;0300;2,2;
111010;0400;2,2;
111010;0500;2,5;
111010;0600;3,4;
111010;0700;5,8;
111010;0800;8;
111010;0900;8,09999;
111010;1000;8,89999;
111010;1100;9,79999;
111010;1200;10,1;
111010;1300;9,79999;
111010;1400;9,59999;
111010;1500;9,29999;
111010;1600;9;
111010;1700;7,1;
111010;1800;5,8;
111010;1900;5,6;
111010;2000;5;
111010;2100;4,6;
111010;2200;4,39999;
111010;2300;4,1;
111011;0000;4,1;
111011;0100;3,4;
111011;0200;3,8;
111011;0300;3,5;
111011;0400;3,1;
111011;0500;3,3;
111011;0600;4,2;
111011;0700;4,89999;
111011;0800;6;
111011;0900;7,39999;
111011;1000;8,7;
111011;1100;10,1;
111011;1200;10,7;
111011;1300;13,3;
111011;1400;12,6;
111011;1500;12,6;
111011;1600;12,9;
111011;1700;12;
111011;1800;10;
111011;1900;8,5;
111011;2000;7,2;
111011;2100;5,89999;
111011;2200;4,7;
111011;2300;3,7;
111012;0000;3,6;
111012;0100;2,3;
111012;0200;1,8;
111012;0300;1,7;
111012;0400;1,5;
111012;0500;1;
111012;0600;3,6;
111012;0700;7,39999;
111012;0800;10,3;
111012;0900;11,9;
111012;1000;14,8;
111012;1100;16,2;
111012;1200;19;
111012;1300;19,3;
111012;1400;19,8;
111012;1500;19,5;
111012;1600;17,8;
111012;1700;16,5;
111012;1800;12,9;
111012;1900;11,4;
111012;2000;10,7;
111012;2100;9,79999;
111012;2200;9,5;
111012;2300;8,79999;
111013;0000;8,09999;
111013;0100;7,5;
111013;0200;7,1;
111013;0300;;
111013;0400;6,39999;
111013;0500;6,5;
111013;0600;9,39999;
111013;0700;12,6;
111013;0800;13,7;
111013;0900;14,8;
111013;1000;15,8;
111013;1100;16,2;
111013;1200;17,3;
111013;1300;18,5;
111013;1400;18;
111013;1500;15,9;
111013;1600;14,2;
111013;1700;12,4;
111013;1800;11;
111013;1900;10,3;
111013;2000;10;
111013;2100;9,5;
111013;2200;9;
111013;2300;8,39999;
111014;0000;8,5;
111014;0100;8,5;
111014;0200;8,29999;
111014;0300;8,2;
111014;0400;8,5;
111014;0500;8,5;
111014;0600;9,39999;
111014;0700;11,8;
111014;0800;13,6;
111014;0900;14,7;
111014;1000;15,4;
111014;1100;15,2;
111014;1200;15,2;
111014;1300;14,5;
111014;1400;12,8;
111014;1500;12,5;
111014;1600;11,1;
111014;1700;10;
111014;1800;8,7;
111014;1900;7,3;
111014;2000;6,1;
111014;2100;5,1;
111014;2200;4,3;
111014;2300;4,1;
111015;0000;3,6;
111015;0100;3,5;
111015;0200;3,9;
111015;0300;4,2;
111015;0400;4,3;
111015;0500;5,6;
111015;0600;7;
111015;0700;8;
111015;0800;10,1;
111015;0900;12,1;
111015;1000;12,2;
111015;1100;14,2;
111015;1200;13,9;
111015;1300;14,3;
111015;1400;14,7;
111015;1500;13,3;
111015;1600;11,6;
111015;1700;9,89999;
111015;1800;8,09999;
111015;1900;7,39999;
111015;2000;7;
111015;2100;6,8;
111015;2200;5,89999;
111015;2300;5,7;
111016;0000;5,7;
111016;0100;5,39999;
111016;0200;5,2;
111016;0300;5;
111016;0400;4,89999;
111016;0500;5,3;
111016;0600;6;
111016;0700;6,8;
111016;0800;8,59999;
111016;0900;10,5;
111016;1000;11,3;
111016;1100;12;
111016;1200;13,1;
111016;1300;13,5;
111016;1400;12,1;
111016;1500;11,6;
111016;1600;10,1;
111016;1700;8,5;
111016;1800;7,39999;
111016;1900;6,6;
111016;2000;6,2;
111016;2100;6,1;
111016;2200;5,7;
111016;2300;5,1;
111017;0000;5,2;
111017;0100;5;
111017;0200;4,7;
111017;0300;4,3;
111017;0400;4,1;
111017;0500;3,9;
111017;0600;7,2;
111017;0700;9,2;
111017;0800;8,59999;
111017;0900;9,59999;
111017;1000;11,8;
111017;1100;11,5;
111017;1200;13;
111017;1300;13,6;
111017;1400;13,6;
111017;1500;13,8;
111017;1600;12,3;
111017;1700;10,3;
111017;1800;8,7;
111017;1900;7,8;
111017;2000;6,89999;
111017;2100;6,5;
111017;2200;6,3;
111017;2300;5,2;
111018;0000;4,5;
111018;0100;4,8;
111018;0200;4,89999;
111018;0300;4,7;
111018;0400;4,89999;
111018;0500;5,1;
111018;0600;7,5;
111018;0700;9,5;
111018;0800;10,9;
111018;0900;12,9;
111018;1000;14,2;
111018;1100;14,2;
111018;1200;14,7;
111018;1300;14,3;
111018;1400;12,1;
111018;1500;11,1;
111018;1600;10,4;
111018;1700;9,59999;
111018;1800;9,29999;
111018;1900;9,5;
111018;2000;9,5;
111018;2100;10,4;
111018;2200;10,1;
111018;2300;9,2;
111019;0000;8,59999;
111019;0100;8,39999;
111019;0200;7,8;
111019;0300;7,8;
111019;0400;8;
111019;0500;8,2;
111019;0600;8,59999;
111019;0700;8,7;
111019;0800;8,7;
111019;0900;8,79999;
111019;1000;8,89999;
111019;1100;8,7;
111019;1200;7,6;
111019;1300;6,8;
111019;1400;6,1;
111019;1500;5,39999;
111019;1600;4,5;
111019;1700;4,3;
111019;1800;4,3;
111019;1900;4,2;
111019;2000;4,2;
111019;2100;4,5;
111019;2200;4,6;
111019;2300;3,4;
111020;0000;3,1;
111020;0100;3,5;
111020;0200;3,5;
111020;0300;3,5;
111020;0400;3,2;
111020;0500;3,8;
111020;0600;6;
111020;0700;7,1;
111020;0800;8,5;
111020;0900;9,5;
111020;1000;9,7;
111020;1100;10,4;
111020;1200;10,7;
111020;1300;11,7;
111020;1400;12,4;
111020;1500;11,1;
111020;1600;10,3;
111020;1700;8,7;
111020;1800;7,39999;
111020;1900;6,5;
111020;2000;6;
111020;2100;5;
111020;2200;5,3;
111020;2300;5,5;
111021;0000;5,5;
111021;0100;5,5;
111021;0200;5,8;
111021;0300;5,8;
111021;0400;5,3;
111021;0500;4,6;
111021;0600;5,1;
111021;0700;6;
111021;0800;7,7;
111021;0900;9,89999;
111021;1000;10,7;
111021;1100;8,59999;
111021;1200;11;
111021;1300;9,89999;
111021;1400;9,79999;
111021;1500;10,3;
111021;1600;9,5;
111021;1700;8,39999;
111021;1800;7,1;
111021;1900;6,7;
111021;2000;5,8;
111021;2100;5,39999;
111021;2200;6;
111021;2300;5,7;
111022;0000;5,2;
111022;0100;4,89999;
111022;0200;4,6;
